7807444
20215461
14569825
10370310
25662684
20822544
26454214
26475388
14510301
19148438
7994829
10869389
10726804
6349821
15159808
6956922
10079336
13302996
14520910
15252950
17015562
22444525
5321719
8027517
9905079
3918650
4609767
1139209
16320311
9821194
10072733
10907480
6194830
13664116
12337864
15436568
4050738
3044264
7479684
12630336
8145223
9584873
3307897
4908773
12014683
13175389
3075337
2198070
8494233
14324722
7280717
25094413
10734140
7137930
4493348
2169329
9755504
12086753
19901680
17664300
10268533
16067522
6752242
14947043
12177903
5082685
18603653
10852632
5509009
11117835
12639462
15378832
3811831
4251077
7632508
2774767
8929896
9119501
9757858
18916920
22670606
1188782
17823779
13563794
1152851
24194007
4433058
15992519
9085164
13600684
8897643
6680785
14034809
11260982
11253595
13157438
8301957
12842392
18346655
11414361
2441810
7171110
13525805
11411697
11499752
5040981
16422988
9057823
1926383
7718539
7109317
2211364
17841784
9623142
16403250
2073644
14847195
12703319
4232665
14433939
5750235
8772103
11969691
3867109
4516252
10613885
14072678
18397349
15429414
18591473
11833538
8256770
13264148
290128
9013658
626094
23629906
537084
6851789
7231722
1382717
7160196
11680357
11325757
13857986
21990398
19931117
18649724
1533122
15676812
